,Original Circuit,Original Circuit QASM,Qubit Count,Original Gate Count,Original Depth,H_0,S_0,CX_0,Optimized Circuit,Optimized Circuit QASM,Optimized Gate Count,Optimized Depth,H_Opt,S_Opt,CX_Opt,Time,% Gate Count Reduction,% Depth Reduction,% H Reduction,% S Reduction,% CX Reduction
168,"     ┌───┐┌───┐┌───┐┌───┐┌───┐┌───┐          ┌───┐┌───┐     
q_0: ┤ S ├┤ H ├┤ S ├┤ H ├┤ X ├┤ S ├───────■──┤ S ├┤ H ├──■──
     ├───┤└───┘└───┘└───┘└─┬─┘├───┤┌───┐┌─┴─┐└───┘└───┘┌─┴─┐
q_1: ┤ H ├─────────────────■──┤ S ├┤ S ├┤ X ├──────────┤ X ├
     └───┘                    └───┘└───┘└───┘          └───┘","OPENQASM 2.0;
include ""qelib1.inc"";
qreg q[2];
h q[1];
s q[0];
h q[0];
s q[0];
h q[0];
cx q[1],q[0];
s q[1];
s q[1];
s q[0];
cx q[0],q[1];
s q[0];
h q[0];
cx q[0],q[1];",2,13,11,4,6,3,"          ┌───┐               
q_0: ──■──┤ X ├────────────■──
     ┌─┴─┐└─┬─┘┌───┐┌───┐┌─┴─┐
q_1: ┤ X ├──■──┤ H ├┤ S ├┤ X ├
     └───┘     └───┘└───┘└───┘","OPENQASM 2.0;
include ""qelib1.inc"";
qreg q[2];
cx q[0],q[1];
cx q[1],q[0];
h q[1];
s q[1];
cx q[0],q[1];",5,5,1,1,3,0.03887009620666504,61.53846153846154,54.54545454545455,75.0,83.33333333333333,0.0
169,"                    ┌───┐┌───┐┌───┐┌───┐     ┌───┐┌───┐
q_0: ────────────■──┤ S ├┤ H ├┤ S ├┤ S ├──■──┤ S ├┤ H ├
     ┌───┐┌───┐┌─┴─┐├───┤├───┤├───┤└───┘┌─┴─┐└───┘└───┘
q_1: ┤ H ├┤ H ├┤ X ├┤ H ├┤ H ├┤ S ├─────┤ X ├──────────
     └───┘└───┘└───┘└───┘└───┘└───┘     └───┘          ","OPENQASM 2.0;
include ""qelib1.inc"";
qreg q[2];
h q[1];
h q[1];
cx q[0],q[1];
h q[1];
s q[0];
h q[1];
h q[0];
s q[0];
s q[0];
s q[1];
cx q[0],q[1];
s q[0];
h q[0];",2,13,10,6,5,2,"     ┌───┐     ┌───┐     ┌───┐┌───┐
q_0: ┤ S ├──■──┤ H ├──■──┤ H ├┤ X ├
     └───┘┌─┴─┐└───┘┌─┴─┐├───┤└─┬─┘
q_1: ─────┤ X ├─────┤ X ├┤ S ├──■──
          └───┘     └───┘└───┘     ","OPENQASM 2.0;
include ""qelib1.inc"";
qreg q[2];
s q[0];
cx q[0],q[1];
h q[0];
cx q[0],q[1];
h q[0];
s q[1];
cx q[1],q[0];",7,6,2,2,3,0.0498502254486084,46.15384615384615,40.0,66.66666666666667,60.0,-50.0
170,"               ┌───┐┌───┐          ┌───┐┌───┐┌───┐┌───┐
q_0: ──■───────┤ X ├┤ S ├──────────┤ X ├┤ S ├┤ H ├┤ S ├
     ┌─┴─┐┌───┐└─┬─┘├───┤┌───┐┌───┐└─┬─┘├───┤├───┤└───┘
q_1: ┤ X ├┤ S ├──■──┤ H ├┤ S ├┤ H ├──■──┤ S ├┤ S ├─────
     └───┘└───┘     └───┘└───┘└───┘     └───┘└───┘     ","OPENQASM 2.0;
include ""qelib1.inc"";
qreg q[2];
cx q[0],q[1];
s q[1];
cx q[1],q[0];
h q[1];
s q[1];
h q[1];
s q[0];
cx q[1],q[0];
s q[1];
s q[0];
h q[0];
s q[0];
s q[1];",2,13,10,3,7,3,"     ┌───┐┌───┐┌───┐┌───┐     ┌───┐┌───┐
q_0: ┤ H ├┤ X ├┤ S ├┤ S ├──■──┤ H ├┤ S ├
     └───┘└─┬─┘└───┘└───┘┌─┴─┐└───┘└───┘
q_1: ───────■────────────┤ X ├──────────
                         └───┘          ","OPENQASM 2.0;
include ""qelib1.inc"";
qreg q[2];
h q[0];
cx q[1],q[0];
s q[0];
s q[0];
cx q[0],q[1];
h q[0];
s q[0];",7,7,2,3,2,0.07704925537109375,46.15384615384615,30.0,33.333333333333336,57.142857142857146,33.333333333333336
171,"     ┌───┐                    ┌───┐┌───┐┌───┐     ┌───┐┌───┐
q_0: ┤ H ├────────────■────■──┤ X ├┤ H ├┤ X ├──■──┤ X ├┤ X ├
     ├───┤┌───┐┌───┐┌─┴─┐┌─┴─┐└─┬─┘├───┤└─┬─┘┌─┴─┐└─┬─┘└─┬─┘
q_1: ┤ S ├┤ S ├┤ H ├┤ X ├┤ X ├──■──┤ S ├──■──┤ X ├──■────■──
     └───┘└───┘└───┘└───┘└───┘     └───┘     └───┘          ","OPENQASM 2.0;
include ""qelib1.inc"";
qreg q[2];
s q[1];
s q[1];
h q[1];
h q[0];
cx q[0],q[1];
cx q[0],q[1];
cx q[1],q[0];
h q[0];
s q[1];
cx q[1],q[0];
cx q[0],q[1];
cx q[1],q[0];
cx q[1],q[0];",2,13,11,3,3,7,"                              ┌───┐     
q_0: ────────────■────────────┤ X ├──■──
     ┌───┐┌───┐┌─┴─┐┌───┐┌───┐└─┬─┘┌─┴─┐
q_1: ┤ S ├┤ S ├┤ X ├┤ H ├┤ S ├──■──┤ X ├
     └───┘└───┘└───┘└───┘└───┘     └───┘","OPENQASM 2.0;
include ""qelib1.inc"";
qreg q[2];
s q[1];
s q[1];
cx q[0],q[1];
h q[1];
s q[1];
cx q[1],q[0];
cx q[0],q[1];",7,7,1,3,3,0.05159783363342285,46.15384615384615,36.36363636363637,66.66666666666667,0.0,57.142857142857146
172,"     ┌───┐                    ┌───┐┌───┐     ┌───┐┌───┐
q_0: ┤ H ├────────────────────┤ X ├┤ S ├──■──┤ S ├┤ H ├
     ├───┤┌───┐┌───┐┌───┐┌───┐└─┬─┘├───┤┌─┴─┐├───┤└───┘
q_1: ┤ S ├┤ S ├┤ S ├┤ S ├┤ H ├──■──┤ H ├┤ X ├┤ S ├─────
     └───┘└───┘└───┘└───┘└───┘     └───┘└───┘└───┘     ","OPENQASM 2.0;
include ""qelib1.inc"";
qreg q[2];
s q[1];
s q[1];
s q[1];
h q[0];
s q[1];
h q[1];
cx q[1],q[0];
s q[0];
h q[1];
cx q[0],q[1];
s q[0];
s q[1];
h q[0];",2,13,10,4,7,2,"     ┌───┐┌───┐┌───┐     ┌───┐          
q_0: ┤ H ├┤ S ├┤ S ├──■──┤ H ├──■───────
     └───┘└───┘└───┘┌─┴─┐└───┘┌─┴─┐┌───┐
q_1: ───────────────┤ X ├─────┤ X ├┤ S ├
                    └───┘     └───┘└───┘","OPENQASM 2.0;
include ""qelib1.inc"";
qreg q[2];
h q[0];
s q[0];
s q[0];
cx q[0],q[1];
h q[0];
cx q[0],q[1];
s q[1];",7,7,2,3,2,0.05133414268493652,46.15384615384615,30.0,50.0,57.142857142857146,0.0
173,"     ┌───┐┌───┐┌───┐┌───┐┌───┐┌───┐┌───┐     
q_0: ┤ H ├┤ H ├┤ X ├┤ H ├┤ H ├┤ S ├┤ S ├──■──
     ├───┤├───┤└─┬─┘├───┤├───┤├───┤└───┘┌─┴─┐
q_1: ┤ S ├┤ H ├──■──┤ S ├┤ S ├┤ S ├─────┤ X ├
     └───┘└───┘     └───┘└───┘└───┘     └───┘","OPENQASM 2.0;
include ""qelib1.inc"";
qreg q[2];
s q[1];
h q[0];
h q[0];
h q[1];
cx q[1],q[0];
s q[1];
h q[0];
h q[0];
s q[0];
s q[0];
s q[1];
s q[1];
cx q[0],q[1];",2,13,8,5,6,2,"     ┌───┐┌───┐     ┌───┐     
q_0: ┤ S ├┤ S ├─────┤ X ├──■──
     ├───┤├───┤┌───┐└─┬─┘┌─┴─┐
q_1: ┤ S ├┤ H ├┤ S ├──■──┤ X ├
     └───┘└───┘└───┘     └───┘","OPENQASM 2.0;
include ""qelib1.inc"";
qreg q[2];
s q[0];
s q[0];
s q[1];
h q[1];
s q[1];
cx q[1],q[0];
cx q[0],q[1];",7,5,1,4,2,0.049957990646362305,46.15384615384615,37.5,80.0,33.333333333333336,0.0
174,"          ┌───┐┌───┐┌───┐┌───┐          ┌───┐          
q_0: ──■──┤ H ├┤ S ├┤ X ├┤ H ├──■────■──┤ H ├──■───────
     ┌─┴─┐├───┤├───┤└─┬─┘└───┘┌─┴─┐┌─┴─┐├───┤┌─┴─┐┌───┐
q_1: ┤ X ├┤ H ├┤ H ├──■───────┤ X ├┤ X ├┤ S ├┤ X ├┤ H ├
     └───┘└───┘└───┘          └───┘└───┘└───┘└───┘└───┘","OPENQASM 2.0;
include ""qelib1.inc"";
qreg q[2];
cx q[0],q[1];
h q[1];
h q[0];
s q[0];
h q[1];
cx q[1],q[0];
h q[0];
cx q[0],q[1];
cx q[0],q[1];
h q[0];
s q[1];
cx q[0],q[1];
h q[1];",2,13,10,6,2,5,"     ┌───┐┌───┐     ┌───┐┌───┐
q_0: ┤ X ├┤ H ├──■──┤ H ├┤ S ├
     └─┬─┘└───┘┌─┴─┐└───┘└───┘
q_1: ──■───────┤ X ├──────────
               └───┘          ","OPENQASM 2.0;
include ""qelib1.inc"";
qreg q[2];
cx q[1],q[0];
h q[0];
cx q[0],q[1];
h q[0];
s q[0];",5,5,2,1,2,0.04278707504272461,61.53846153846154,50.0,66.66666666666667,50.0,60.0
175,"     ┌───┐     ┌───┐┌───┐┌───┐          ┌───┐┌───┐┌───┐
q_0: ┤ X ├──■──┤ X ├┤ H ├┤ H ├──■────■──┤ X ├┤ S ├┤ S ├
     └─┬─┘┌─┴─┐└─┬─┘├───┤└───┘┌─┴─┐┌─┴─┐└─┬─┘├───┤├───┤
q_1: ──■──┤ X ├──■──┤ S ├─────┤ X ├┤ X ├──■──┤ S ├┤ H ├
          └───┘     └───┘     └───┘└───┘     └───┘└───┘","OPENQASM 2.0;
include ""qelib1.inc"";
qreg q[2];
cx q[1],q[0];
cx q[0],q[1];
cx q[1],q[0];
h q[0];
h q[0];
s q[1];
cx q[0],q[1];
cx q[0],q[1];
cx q[1],q[0];
s q[0];
s q[0];
s q[1];
h q[1];",2,13,10,3,4,6,"               ┌───┐          
q_0: ──────────┤ X ├──■───────
     ┌───┐┌───┐└─┬─┘┌─┴─┐┌───┐
q_1: ┤ S ├┤ S ├──■──┤ X ├┤ H ├
     └───┘└───┘     └───┘└───┘","OPENQASM 2.0;
include ""qelib1.inc"";
qreg q[2];
s q[1];
s q[1];
cx q[1],q[0];
cx q[0],q[1];
h q[1];",5,5,1,2,2,0.04262113571166992,61.53846153846154,50.0,66.66666666666667,50.0,66.66666666666667
176,"     ┌───┐┌───┐┌───┐     ┌───┐┌───┐          ┌───┐┌───┐
q_0: ┤ S ├┤ H ├┤ S ├──■──┤ S ├┤ H ├───────■──┤ S ├┤ X ├
     └───┘└───┘└───┘┌─┴─┐├───┤├───┤┌───┐┌─┴─┐├───┤└─┬─┘
q_1: ───────────────┤ X ├┤ H ├┤ H ├┤ H ├┤ X ├┤ S ├──■──
                    └───┘└───┘└───┘└───┘└───┘└───┘     ","OPENQASM 2.0;
include ""qelib1.inc"";
qreg q[2];
s q[0];
h q[0];
s q[0];
cx q[0],q[1];
s q[0];
h q[1];
h q[0];
h q[1];
h q[1];
cx q[0],q[1];
s q[0];
s q[1];
cx q[1],q[0];",2,13,10,5,5,3,"     ┌───┐┌───┐┌───┐┌───┐          ┌───┐     
q_0: ┤ H ├┤ S ├┤ S ├┤ H ├──■───────┤ X ├──■──
     ├───┤└───┘└───┘└───┘┌─┴─┐┌───┐└─┬─┘┌─┴─┐
q_1: ┤ H ├───────────────┤ X ├┤ S ├──■──┤ X ├
     └───┘               └───┘└───┘     └───┘","OPENQASM 2.0;
include ""qelib1.inc"";
qreg q[2];
h q[0];
h q[1];
s q[0];
s q[0];
h q[0];
cx q[0],q[1];
s q[1];
cx q[1],q[0];
cx q[0],q[1];",9,8,3,3,3,0.07066488265991211,30.76923076923077,20.0,40.0,40.0,0.0
177,"          ┌───┐┌───┐┌───┐┌───┐┌───┐┌───┐┌───┐     
q_0: ──■──┤ H ├┤ X ├┤ H ├┤ S ├┤ X ├┤ H ├┤ S ├─────
     ┌─┴─┐└───┘└─┬─┘├───┤├───┤└─┬─┘├───┤├───┤┌───┐
q_1: ┤ X ├───────■──┤ H ├┤ H ├──■──┤ H ├┤ S ├┤ S ├
     └───┘          └───┘└───┘     └───┘└───┘└───┘","OPENQASM 2.0;
include ""qelib1.inc"";
qreg q[2];
cx q[0],q[1];
h q[0];
cx q[1],q[0];
h q[0];
h q[1];
h q[1];
s q[0];
cx q[1],q[0];
h q[1];
s q[1];
s q[1];
h q[0];
s q[0];",2,13,9,6,4,3,"     ┌───┐     ┌───┐               ┌───┐
q_0: ┤ H ├──■──┤ H ├──■────────────┤ X ├
     └───┘┌─┴─┐└───┘┌─┴─┐┌───┐┌───┐└─┬─┘
q_1: ─────┤ X ├─────┤ X ├┤ S ├┤ H ├──■──
          └───┘     └───┘└───┘└───┘     ","OPENQASM 2.0;
include ""qelib1.inc"";
qreg q[2];
h q[0];
cx q[0],q[1];
h q[0];
cx q[0],q[1];
s q[1];
h q[1];
cx q[1],q[0];",7,7,3,1,3,0.05219578742980957,46.15384615384615,22.22222222222222,50.0,75.0,0.0
178,"     ┌───┐┌───┐┌───┐┌───┐┌───┐               ┌───┐
q_0: ┤ H ├┤ S ├┤ X ├┤ S ├┤ S ├───────────────┤ X ├
     ├───┤├───┤└─┬─┘├───┤├───┤┌───┐┌───┐┌───┐└─┬─┘
q_1: ┤ H ├┤ S ├──■──┤ S ├┤ S ├┤ H ├┤ H ├┤ H ├──■──
     └───┘└───┘     └───┘└───┘└───┘└───┘└───┘     ","OPENQASM 2.0;
include ""qelib1.inc"";
qreg q[2];
h q[1];
h q[0];
s q[0];
s q[1];
cx q[1],q[0];
s q[1];
s q[0];
s q[1];
h q[1];
s q[0];
h q[1];
h q[1];
cx q[1],q[0];",2,13,9,5,6,2,"     ┌───┐┌───┐               
q_0: ┤ S ├┤ X ├───────────────
     └───┘└─┬─┘┌───┐┌───┐┌───┐
q_1: ───────■──┤ H ├┤ S ├┤ H ├
               └───┘└───┘└───┘","OPENQASM 2.0;
include ""qelib1.inc"";
qreg q[2];
s q[0];
cx q[1],q[0];
h q[1];
s q[1];
h q[1];",5,5,2,2,1,0.045252084732055664,61.53846153846154,44.44444444444444,60.0,66.66666666666667,50.0
